"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"1500000US240317033022","Block Group 2; Census Tract 7033.02; Montgomery County; Maryland","787","394","751","386","681","386","70","63","38","46","16","26","16","23","0","14","0","14","13","25","0","14","5","12","0","14","8","19","0","14","0","14","0","14","0","14","0","14","14","24","9","16",
"1500000US240317033023","Block Group 3; Census Tract 7033.02; Montgomery County; Maryland","1034","461","745","349","534","230","211","149","111","104","0","14","100","100","0","14","0","14","171","161","140","146","31","46","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","26","109","89",
"1500000US240317034011","Block Group 1; Census Tract 7034.01; Montgomery County; Maryland","693","217","562","190","419","139","143","109","127","107","16","20","0","14","0","14","0","14","68","71","68","71","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","9","59","43",
"1500000US240317034012","Block Group 2; Census Tract 7034.01; Montgomery County; Maryland","627","253","376","186","290","165","86","106","19","23","67","100","0","14","0","14","0","14","117","119","105","118","12","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","28","50","106","83",
"1500000US240317034013","Block Group 3; Census Tract 7034.01; Montgomery County; Maryland","703","268","588","240","467","196","121","97","107","95","14","18","0","14","0","14","0","14","50","37","24","26","26","30","0","14","0","14","0","14","25","32","0","14","0","14","0","14","0","14","40","37",
"1500000US240317034014","Block Group 4; Census Tract 7034.01; Montgomery County; Maryland","599","301","418","238","286","191","132","100","132","100","0","14","0","14","0","14","0","14","138","138","133","138","5","9","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","43","38",
"1500000US240317034021","Block Group 1; Census Tract 7034.02; Montgomery County; Maryland","1411","676","943","445","843","437","100","115","100","115","0","14","0","14","0","14","0","14","235","254","213","251","22","32","0","14","0","14","0","14","0","14","0","14","0","14","31","34","7","13","195","104",
"1500000US240317034022","Block Group 2; Census Tract 7034.02; Montgomery County; Maryland","1107","299","895","237","820","232","75","62","44","41","31","47","0","14","0","14","0","14","47","60","0","14","47","60","0","14","0","14","0","14","22","32","0","14","0","14","0","14","5","10","138","118",
"1500000US240317034031","Block Group 1; Census Tract 7034.03; Montgomery County; Maryland","563","184","412","148","316","146","96","42","84","36","12","21","0","14","0","14","0","14","44","27","13","13","31","24","0","14","0","14","0","14","25","27","0","14","0","14","0","14","5","8","77","34",
"1500000US240317034032","Block Group 2; Census Tract 7034.03; Montgomery County; Maryland","598","225","264","130","255","126","9","14","9","14","0","14","0","14","0","14","0","14","135","104","105","101","30","31","0","14","0","14","0","14","29","35","0","14","0","14","47","67","2","5","121","59",
"1500000US240317034033","Block Group 3; Census Tract 7034.03; Montgomery County; Maryland","863","330","725","309","421","173","304","230","296","230","0","14","8","13","0","14","0","14","74","63","49","57","25","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","14","55","32",
"1500000US240317034041","Block Group 1; Census Tract 7034.04; Montgomery County; Maryland","793","371","677","358","376","212","301","248","230","232","66","88","5","10","0","14","0","14","72","51","33","38","34","33","5","7","0","14","0","14","0","14","0","14","0","14","3","6","0","14","41","36",
"1500000US240317034042","Block Group 2; Census Tract 7034.04; Montgomery County; Maryland","1254","206","1025","159","804","138","221","89","132","77","57","39","26","41","6","9","0","14","163","68","110","56","42","39","6","9","5","8","0","14","8","13","0","14","0","14","0","14","8","12","50","46",
"1500000US240317035011","Block Group 1; Census Tract 7035.01; Montgomery County; Maryland","635","205","485","194","468","194","17","27","17","27","0","14","0","14","0","14","0","14","119","81","87","73","32","37","0","14","0","14","0","14","0","14","0","14","0","14","7","13","20","31","4","10",
"1500000US240317035012","Block Group 2; Census Tract 7035.01; Montgomery County; Maryland","1372","360","1006","293","797","315","209","147","115","95","25","32","69","101","0","14","0","14","133","101","119","100","14","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","233","160",
"1500000US240317035013","Block Group 3; Census Tract 7035.01; Montgomery County; Maryland","770","323","624","342","420","160","204","238","182","237","0","14","22","36","0","14","0","14","17","21","9","15","8","13","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","18","119","97",
"1500000US240317035014","Block Group 4; Census Tract 7035.01; Montgomery County; Maryland","751","294","460","201","419","197","41","55","41","55","0","14","0","14","0","14","0","14","62","60","14","25","48","56","0","14","0","14","0","14","0","14","0","14","10","18","0","14","0","14","219","133",
"1500000US240317035021","Block Group 1; Census Tract 7035.02; Montgomery County; Maryland","916","267","526","195","494","183","32","40","32","40","0","14","0","14","0","14","0","14","57","65","42","60","15","22","0","14","0","14","0","14","0","14","14","22","5","10","0","14","30","32","284","96",
"1500000US240317035022","Block Group 2; Census Tract 7035.02; Montgomery County; Maryland","457","162","315","147","315","147","0","14","0","14","0","14","0","14","0","14","0","14","8","13","0","14","8","13","0","14","0","14","0","14","0","14","0","14","3","5","0","14","0","14","131","72",
"1500000US240317036011","Block Group 1; Census Tract 7036.01; Montgomery County; Maryland","1206","348","822","297","629","275","193","156","138","99","55","66","0","14","0","14","0","14","34","29","15","18","19","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","47","44","303","163",
"1500000US240317036012","Block Group 2; Census Tract 7036.01; Montgomery County; Maryland","948","185","758","170","637","159","121","113","121","113","0","14","0","14","0","14","0","14","14","17","0","14","0","14","14","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14","176","82",
"1500000US240317036013","Block Group 3; Census Tract 7036.01; Montgomery County; Maryland","488","206","358","191","329","191","29","29","24","27","5","8","0","14","0","14","0","14","31","38","0","14","31","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","99","67",
"1500000US240317036021","Block Group 1; Census Tract 7036.02; Montgomery County; Maryland","630","113","415","107","396","103","19","17","19","17","0","14","0","14","0","14","0","14","53","31","0","14","53","31","0","14","0","14","0","14","0","14","0","14","11","16","0","14","0","14","151","52",
"1500000US240317036022","Block Group 2; Census Tract 7036.02; Montgomery County; Maryland","293","75","165","66","152","67","13","14","6","10","7","10","0","14","0","14","0","14","34","26","0","14","34","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","94","44",
"1500000US240317036023","Block Group 3; Census Tract 7036.02; Montgomery County; Maryland","334","106","143","55","143","55","0","14","0","14","0","14","0","14","0","14","0","14","34","23","0","14","29","19","5","10","0","14","0","14","0","14","0","14","8","13","0","14","0","14","149","64",
"1500000US240317037011","Block Group 1; Census Tract 7037.01; Montgomery County; Maryland","380","168","190","109","147","79","43","45","43","45","0","14","0","14","0","14","0","14","52","59","21","29","31","51","0","14","0","14","0","14","0","14","0","14","0","14","61","77","0","14","77","68",
"1500000US240317037012","Block Group 2; Census Tract 7037.01; Montgomery County; Maryland","1495","267","1200","289","1140","290","60","54","43","39","0","14","17","28","0","14","0","14","44","49","17","29","27","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","251","170",
"1500000US240317037013","Block Group 3; Census Tract 7037.01; Montgomery County; Maryland","571","206","397","138","231","97","166","148","105","123","0","14","61","81","0","14","0","14","98","69","78","68","20","30","0","14","0","14","0","14","31","41","0","14","0","14","25","33","0","14","20","18",
"1500000US240317037021","Block Group 1; Census Tract 7037.02; Montgomery County; Maryland","571","254","411","249","406","248","5","8","5","8","0","14","0","14","0","14","0","14","62","87","62","87","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","98","61",
"1500000US240317037022","Block Group 2; Census Tract 7037.02; Montgomery County; Maryland","605","246","418","220","334","221","84","77","51","67","8","14","0","14","25","38","0","14","95","72","0","14","95","72","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","92","65",
"1500000US240317037023","Block Group 3; Census Tract 7037.02; Montgomery County; Maryland","595","217","359","155","356","155","3","5","3","5","0","14","0","14","0","14","0","14","57","39","12","18","45","33","0","14","0","14","0","14","0","14","0","14","0","14","61","64","0","14","118","62",
"1500000US240317037024","Block Group 4; Census Tract 7037.02; Montgomery County; Maryland","578","182","343","159","229","101","114","79","72","68","12","19","0","14","30","41","0","14","113","79","43","56","70","56","0","14","0","14","0","14","0","14","0","14","0","14","31","33","0","14","91","44",
"1500000US240317038001","Block Group 1; Census Tract 7038; Montgomery County; Maryland","1541","361","446","169","446","169","0","14","0","14","0","14","0","14","0","14","0","14","344","166","124","113","220","136","0","14","0","14","0","14","10","16","0","14","0","14","29","47","0","14","712","273",
"1500000US240317038002","Block Group 2; Census Tract 7038; Montgomery County; Maryland","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317038003","Block Group 3; Census Tract 7038; Montgomery County; Maryland","1036","326","386","150","357","141","29","42","25","37","4","17","0","14","0","14","0","14","265","157","157","133","108","72","0","14","0","14","0","14","0","14","0","14","0","14","0","14","8","13","377","216",
"1500000US240317039011","Block Group 1; Census Tract 7039.01; Montgomery County; Maryland","584","209","224","106","197","100","27","22","27","22","0","14","0","14","0","14","0","14","44","31","0","14","44","31","0","14","0","14","0","14","0","14","0","14","10","15","32","38","0","14","274","127",
"1500000US240317039012","Block Group 2; Census Tract 7039.01; Montgomery County; Maryland","714","232","337","163","271","110","66","74","0","14","39","62","0","14","27","40","0","14","45","40","0","14","45","40","0","14","0","14","0","14","0","14","0","14","32","36","0","14","0","14","300","176",
"1500000US240317039013","Block Group 3; Census Tract 7039.01; Montgomery County; Maryland","518","190","197","88","171","86","26","26","26","26","0","14","0","14","0","14","0","14","80","52","41","44","39","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","241","121",
"1500000US240317039021","Block Group 1; Census Tract 7039.02; Montgomery County; Maryland","845","315","580","282","553","285","27","33","27","33","0","14","0","14","0","14","0","14","55","44","0","14","55","44","0","14","0","14","0","14","0","14","0","14","0","14","15","24","0","14","195","126",
"1500000US240317039022","Block Group 2; Census Tract 7039.02; Montgomery County; Maryland","849","253","467","204","404","190","63","53","63","53","0","14","0","14","0","14","0","14","100","69","0","14","83","67","17","29","0","14","0","14","0","14","0","14","0","14","0","14","0","14","282","114",
"1500000US240317039023","Block Group 3; Census Tract 7039.02; Montgomery County; Maryland","1722","567","1249","483","1136","482","113","100","68","78","0","14","45","68","0","14","0","14","321","227","252","201","69","82","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","152","130",
"1500000US240317039024","Block Group 4; Census Tract 7039.02; Montgomery County; Maryland","578","315","430","281","283","188","147","150","147","150","0","14","0","14","0","14","0","14","66","45","0","14","66","45","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","82","75",
"1500000US240317040001","Block Group 1; Census Tract 7040; Montgomery County; Maryland","990","483","566","446","546","442","20","34","20","34","0","14","0","14","0","14","0","14","194","122","30","35","119","99","45","68","0","14","0","14","12","19","0","14","0","14","0","14","0","14","218","188",
"1500000US240317040002","Block Group 2; Census Tract 7040; Montgomery County; Maryland","1202","366","545","201","495","196","50","62","50","62","0","14","0","14","0","14","0","14","179","133","0","14","179","133","0","14","0","14","0","14","0","14","0","14","0","14","0","14","35","52","443","165",
"1500000US240317040003","Block Group 3; Census Tract 7040; Montgomery County; Maryland","871","366","671","337","497","241","174","186","174","186","0","14","0","14","0","14","0","14","53","51","50","40","3","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","147","109",
"1500000US240317040004","Block Group 4; Census Tract 7040; Montgomery County; Maryland","600","308","387","258","342","251","45","58","45","58","0","14","0","14","0","14","0","14","111","85","0","14","111","85","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","102","95",
"1500000US240317041001","Block Group 1; Census Tract 7041; Montgomery County; Maryland","734","235","396","129","362","127","34","28","20","20","14","20","0","14","0","14","0","14","71","56","11","17","60","53","0","14","0","14","0","14","0","14","0","14","0","14","10","15","16","28","241","119",
"1500000US240317041002","Block Group 2; Census Tract 7041; Montgomery County; Maryland","440","124","275","103","275","103","0","14","0","14","0","14","0","14","0","14","0","14","11","17","0","14","11","17","0","14","0","14","0","14","0","14","0","14","0","14","9","14","0","14","145","68",
"1500000US240317041003","Block Group 3; Census Tract 7041; Montgomery County; Maryland","479","134","266","104","266","104","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","14","0","14","6","9","0","14","17","25","181","79",
"1500000US240317041004","Block Group 4; Census Tract 7041; Montgomery County; Maryland","506","124","269","53","248","51","21","14","21","14","0","14","0","14","0","14","0","14","19","9","2","3","15","9","2","3","0","14","0","14","0","14","0","14","4","5","3","4","0","14","211","102",
"1500000US240317042001","Block Group 1; Census Tract 7042; Montgomery County; Maryland","494","115","321","109","288","84","33","45","33","45","0","14","0","14","0","14","0","14","28","18","0","14","28","18","0","14","0","14","0","14","0","14","0","14","0","14","22","18","0","14","123","40",
"1500000US240317042002","Block Group 2; Census Tract 7042; Montgomery County; Maryland","516","92","259","77","222","76","37","26","13","13","24","25","0","14","0","14","0","14","57","37","0","14","36","29","21","23","0","14","0","14","0","14","0","14","12","12","28","26","4","6","156","44",
"1500000US240317043001","Block Group 1; Census Tract 7043; Montgomery County; Maryland","546","156","257","102","257","102","0","14","0","14","0","14","0","14","0","14","0","14","48","46","25","32","23","27","0","14","0","14","0","14","0","14","0","14","9","15","0","14","0","14","232","96",
"1500000US240317043002","Block Group 2; Census Tract 7043; Montgomery County; Maryland","877","146","456","99","435","96","21","20","16","18","5","9","0","14","0","14","0","14","7","12","0","14","0","14","0","14","7","12","0","14","0","14","0","14","5","9","7","11","30","45","372","104",
"1500000US240317043003","Block Group 3; Census Tract 7043; Montgomery County; Maryland","236","84","115","70","91","51","24","35","24","35","0","14","0","14","0","14","0","14","18","21","0","14","9","14","9","15","0","14","0","14","0","14","0","14","6","9","0","14","0","14","97","56",
"1500000US240317043004","Block Group 4; Census Tract 7043; Montgomery County; Maryland","296","72","145","58","137","59","8","14","0","14","8","14","0","14","0","14","0","14","9","14","0","14","9","14","0","14","0","14","0","14","0","14","0","14","0","14","11","17","19","21","112","51",
"1500000US240317044011","Block Group 1; Census Tract 7044.01; Montgomery County; Maryland","1005","154","664","129","654","126","10","16","0","14","10","16","0","14","0","14","0","14","72","42","0","14","72","42","0","14","0","14","0","14","0","14","0","14","18","21","0","14","0","14","251","85",
"1500000US240317044012","Block Group 2; Census Tract 7044.01; Montgomery County; Maryland","631","126","392","123","366","118","26","20","22","22","0","14","0","14","4","8","0","14","60","29","0","14","60","29","0","14","0","14","0","14","0","14","0","14","0","14","18","20","18","29","143","62",
"1500000US240317044031","Block Group 1; Census Tract 7044.03; Montgomery County; Maryland","765","161","384","115","384","115","0","14","0","14","0","14","0","14","0","14","0","14","61","36","16","22","45","37","0","14","0","14","0","14","0","14","0","14","0","14","26","23","0","14","294","120",
"1500000US240317044041","Block Group 1; Census Tract 7044.04; Montgomery County; Maryland","859","348","333","175","333","175","0","14","0","14","0","14","0","14","0","14","0","14","51","44","0","14","51","44","0","14","0","14","0","14","0","14","0","14","0","14","20","31","0","14","455","306",
"1500000US240317044042","Block Group 2; Census Tract 7044.04; Montgomery County; Maryland","628","191","310","113","303","112","7","11","7","11","0","14","0","14","0","14","0","14","95","79","39","43","56","67","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","223","111",
"1500000US240317044043","Block Group 3; Census Tract 7044.04; Montgomery County; Maryland","461","257","252","199","252","199","0","14","0","14","0","14","0","14","0","14","0","14","38","36","26","34","12","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","171","108",
"1500000US240317044044","Block Group 4; Census Tract 7044.04; Montgomery County; Maryland","683","179","265","96","249","90","16","31","0","14","0","14","0","14","16","31","0","14","69","62","2","4","67","61","0","14","0","14","0","14","1","3","0","14","11","18","0","14","57","69","280","142",
"1500000US240317045011","Block Group 1; Census Tract 7045.01; Montgomery County; Maryland","320","101","147","78","147","78","0","14","0","14","0","14","0","14","0","14","0","14","20","24","0","14","20","24","0","14","0","14","0","14","19","27","0","14","0","14","30","34","23","35","81","42",
"1500000US240317045012","Block Group 2; Census Tract 7045.01; Montgomery County; Maryland","559","139","350","111","284","110","66","55","66","55","0","14","0","14","0","14","0","14","26","35","11","17","15","20","0","14","0","14","0","14","0","14","20","21","0","14","0","14","0","14","163","99",
"1500000US240317045013","Block Group 3; Census Tract 7045.01; Montgomery County; Maryland","397","86","242","90","195","91","47","54","47","54","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","20","0","14","0","14","141","63",
"1500000US240317045014","Block Group 4; Census Tract 7045.01; Montgomery County; Maryland","517","155","429","150","383","136","46","60","0","14","46","60","0","14","0","14","0","14","24","26","0","14","24","26","0","14","0","14","0","14","0","14","0","14","0","14","9","13","0","14","55","39",
"1500000US240317045021","Block Group 1; Census Tract 7045.02; Montgomery County; Maryland","451","110","198","65","198","65","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","253","83",
"1500000US240317045022","Block Group 2; Census Tract 7045.02; Montgomery County; Maryland","1014","171","470","89","423","84","47","29","41","27","6","10","0","14","0","14","0","14","54","52","29","44","25","25","0","14","0","14","0","14","0","14","0","14","11","12","4","7","10","10","465","109",
"1500000US240317045031","Block Group 1; Census Tract 7045.03; Montgomery County; Maryland","855","259","429","141","394","142","35","29","10","16","14","18","11","17","0","14","0","14","130","124","8","12","122","124","0","14","0","14","0","14","0","14","0","14","0","14","11","17","0","14","285","130",
"1500000US240317045032","Block Group 2; Census Tract 7045.03; Montgomery County; Maryland","1146","200","567","118","488","111","79","68","51","52","0","14","28","37","0","14","0","14","62","53","11","16","51","46","0","14","0","14","0","14","6","10","0","14","64","49","79","71","7","12","361","102",
"1500000US240317046001","Block Group 1; Census Tract 7046; Montgomery County; Maryland","485","201","232","116","232","116","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","10","0","14","11","19","0","14","236","106",
"1500000US240317046002","Block Group 2; Census Tract 7046; Montgomery County; Maryland","1296","221","461","157","422","147","39","31","27","25","12","19","0","14","0","14","0","14","216","96","18","23","198","101","0","14","0","14","0","14","0","14","0","14","14","22","168","107","12","19","425","121",
"1500000US240317046003","Block Group 3; Census Tract 7046; Montgomery County; Maryland","545","142","229","96","229","96","0","14","0","14","0","14","0","14","0","14","0","14","68","55","15","23","53","48","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","27","232","111",
"1500000US240317046004","Block Group 4; Census Tract 7046; Montgomery County; Maryland","526","245","121","62","121","62","0","14","0","14","0","14","0","14","0","14","0","14","11","17","0","14","11","17","0","14","0","14","0","14","0","14","0","14","47","62","13","19","0","14","334","229",
"1500000US240317047001","Block Group 1; Census Tract 7047; Montgomery County; Maryland","400","122","219","80","219","80","0","14","0","14","0","14","0","14","0","14","0","14","78","61","0","14","78","61","0","14","0","14","0","14","0","14","0","14","0","14","27","34","0","14","76","45",
"1500000US240317047002","Block Group 2; Census Tract 7047; Montgomery County; Maryland","313","103","187","77","187","77","0","14","0","14","0","14","0","14","0","14","0","14","26","30","17","26","9","13","0","14","0","14","0","14","0","14","0","14","0","14","35","28","0","14","65","36",
"1500000US240317047003","Block Group 3; Census Tract 7047; Montgomery County; Maryland","581","162","201","69","163","64","38","37","38","37","0","14","0","14","0","14","0","14","63","51","0","14","63","51","0","14","0","14","0","14","0","14","0","14","21","32","9","14","0","14","287","121",
"1500000US240317047004","Block Group 4; Census Tract 7047; Montgomery County; Maryland","641","315","446","310","438","309","8","13","8","13","0","14","0","14","0","14","0","14","32","32","0","14","32","32","0","14","0","14","0","14","0","14","0","14","0","14","20","30","5","8","138","69",
"1500000US240317048031","Block Group 1; Census Tract 7048.03; Montgomery County; Maryland","854","233","195","133","195","133","0","14","0","14","0","14","0","14","0","14","0","14","141","119","0","14","141","119","0","14","0","14","0","14","0","14","0","14","0","14","215","123","0","14","303","151",
"1500000US240317048032","Block Group 2; Census Tract 7048.03; Montgomery County; Maryland","1026","281","502","198","478","191","24","39","24","39","0","14","0","14","0","14","0","14","86","73","17","27","69","67","0","14","0","14","0","14","0","14","0","14","0","14","16","25","42","73","380","161",
"1500000US240317048033","Block Group 3; Census Tract 7048.03; Montgomery County; Maryland","915","288","239","171","167","130","72","110","72","110","0","14","0","14","0","14","0","14","295","163","54","85","241","145","0","14","0","14","0","14","13","22","0","14","0","14","62","67","45","56","261","133",
"1500000US240317048041","Block Group 1; Census Tract 7048.04; Montgomery County; Maryland","762","137","231","80","212","78","19","23","19","23","0","14","0","14","0","14","0","14","188","92","0","14","177","88","11","18","0","14","0","14","10","16","0","14","0","14","61","40","0","14","272","123",
"1500000US240317048042","Block Group 2; Census Tract 7048.04; Montgomery County; Maryland","563","246","161","74","140","74","21","23","9","14","0","14","0","14","12","19","0","14","198","193","140","190","58","38","0","14","0","14","0","14","0","14","0","14","21","26","10","16","0","14","173","137",
"1500000US240317048051","Block Group 1; Census Tract 7048.05; Montgomery County; Maryland","1150","264","479","131","442","128","37","42","37","42","0","14","0","14","0","14","0","14","167","90","22","22","145","86","0","14","0","14","0","14","0","14","0","14","6","14","124","53","9","14","365","222",
"1500000US240317048052","Block Group 2; Census Tract 7048.05; Montgomery County; Maryland","627","126","136","64","136","64","0","14","0","14","0","14","0","14","0","14","0","14","198","78","48","45","150","60","0","14","0","14","0","14","0","14","0","14","9","15","42","28","0","14","242","97",
"1500000US240317048061","Block Group 1; Census Tract 7048.06; Montgomery County; Maryland","890","199","319","126","251","105","68","80","68","80","0","14","0","14","0","14","0","14","99","59","0","14","99","59","0","14","0","14","0","14","0","14","0","14","0","14","83","53","38","61","351","154",
"1500000US240317048062","Block Group 2; Census Tract 7048.06; Montgomery County; Maryland","937","207","384","158","362","154","22","34","22","34","0","14","0","14","0","14","0","14","152","106","0","14","129","101","23","36","0","14","0","14","0","14","0","14","31","36","204","111","10","15","156","87",
"1500000US240317048063","Block Group 3; Census Tract 7048.06; Montgomery County; Maryland","973","255","324","179","288","174","36","46","36","46","0","14","0","14","0","14","0","14","148","91","27","33","121","81","0","14","0","14","0","14","0","14","0","14","13","21","222","119","18","20","248","111",
"1500000US240317050001","Block Group 1; Census Tract 7050; Montgomery County; Maryland","807","176","373","136","360","130","13","20","0","14","0","14","0","14","13","20","0","14","63","43","0","14","63","43","0","14","0","14","0","14","0","14","0","14","8","13","37","37","0","14","326","109",
"1500000US240317050002","Block Group 2; Census Tract 7050; Montgomery County; Maryland","310","94","52","32","52","32","0","14","0","14","0","14","0","14","0","14","0","14","78","45","0","14","78","45","0","14","0","14","0","14","0","14","0","14","48","39","24","23","11","18","97","56",
"1500000US240317050003","Block Group 3; Census Tract 7050; Montgomery County; Maryland","335","102","69","42","48","32","21","32","0","14","0","14","21","32","0","14","0","14","19","19","10","14","9","14","0","14","0","14","0","14","0","14","0","14","11","16","17","27","0","14","219","94",
"1500000US240317050004","Block Group 4; Census Tract 7050; Montgomery County; Maryland","125","74","53","38","42","26","11","23","2","6","9","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","63","64","0","14","9","21",
"1500000US240317050005","Block Group 5; Census Tract 7050; Montgomery County; Maryland","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317050006","Block Group 6; Census Tract 7050; Montgomery County; Maryland","764","319","219","93","195","92","24","28","24","28","0","14","0","14","0","14","0","14","27","30","0","14","27","30","0","14","0","14","0","14","0","14","0","14","77","117","54","56","0","14","387","204",
"1500000US240317051001","Block Group 1; Census Tract 7051; Montgomery County; Maryland","748","164","410","103","352","90","58","63","58","63","0","14","0","14","0","14","0","14","17","14","0","14","17","14","0","14","0","14","0","14","0","14","0","14","0","14","6","6","51","55","264","81",
"1500000US240317051002","Block Group 2; Census Tract 7051; Montgomery County; Maryland","1082","252","598","157","545","159","53","42","43","39","0","14","10","15","0","14","0","14","33","25","0","14","33","25","0","14","0","14","0","14","0","14","0","14","0","14","36","51","27","31","388","177",
"1500000US240317051003","Block Group 3; Census Tract 7051; Montgomery County; Maryland","374","136","202","121","193","121","9","9","9","9","0","14","0","14","0","14","0","14","13","9","3","7","10","7","0","14","0","14","0","14","0","14","0","14","3","4","5","7","6","8","145","62",
"1500000US240317051004","Block Group 4; Census Tract 7051; Montgomery County; Maryland","458","80","254","66","223","64","31","16","17","10","7","11","7","12","0","14","0","14","14","9","0","14","14","9","0","14","0","14","0","14","0","14","0","14","10","9","10","11","0","14","170","34",
